 PersonId , FinancialYearId , Income , TaxPayable 
 608 , 6 , 309323 , 9953 
 691 , 2 , 127602 , 5653 
 482 , 3 , 96664 , 10953 
 705 , 3 , 308855 , 7453 
 266 , 8 , 212495 , 7453 
 907 , 4 , 351745 , 7453 
 904 , 1 , 216877 , 7453 
 402 , 7 , 51903 , 9953 
 15 , 7 , 438621 , 4753 
 15 , 1 , 156352 , 5653 
 60 , 1 , 260613 , 9953 
 9 , 5 , 299385 , 7453 
 455 , 2 , 254800 , 7453 
 822 , 3 , 268438 , 6653 
 803 , 6 , 341240 , 7453 
 878 , 8 , 112822 , 5653 
 677 , 5 , 186692 , 5653 
 176 , 3 , 472412 , 5653 
 837 , 3 , 179453 , 9953 
 217 , 2 , 130661 , 4753 
 180 , 7 , 68247 , 7453 
 144 , 4 , 183626 , 7453 
 648 , 7 , 206011 , 4753 
 930 , 7 , 258825 , 7453 
 604 , 5 , 397138 , 6653 
 874 , 2 , 260710 , 7453 
 16 , 5 , 417510 , 7453 
 818 , 2 , 272812 , 5653 
 108 , 2 , 96479 , 7453 
 309 , 8 , 110535 , 7453 
 818 , 5 , 431365 , 7453 
 700 , 1 , 179854 , 10953 
 947 , 3 , 172962 , 5653 
 70 , 7 , 429906 , 7453 
 239 , 8 , 226132 , 5653 
 639 , 5 , 387692 , 5653 
 528 , 1 , 316728 , 6653 
 220 , 5 , 185206 , 7453 
 544 , 8 , 244561 , 4753 
 211 , 4 , 992797 , 7453 
 86 , 3 , 368357 , 7453 
 5 , 6 , 140556 , 7453 
 874 , 4 , 458021 , 4753 
 82 , 8 , 311066 , 7453 
 782 , 1 , 270147 , 7453 
 453 , 5 , 199662 , 5653 
 612 , 6 , 340106 , 7453 
 175 , 2 , 87851 , 4753 
 657 , 3 , 456756 , 7453 
 939 , 7 , 992090 , 7453 
 626 , 4 , 88451 , 4753 
 844 , 5 , 264793 , 9953 
 219 , 6 , 424935 , 7453 
 510 , 1 , 327732 , 5653 
 432 , 4 , 274031 , 4753 
 128 , 3 , 175697 , 7453 
 11 , 3 , 421591 , 4753 
 847 , 5 , 997840 , 7453 
 756 , 7 , 411718 , 6653 
 382 , 6 , 451786 , 7453 
 354 , 8 , 434235 , 7453 
 625 , 7 , 444066 , 7453 
 944 , 6 , 455425 , 7453 
 397 , 8 , 378086 , 7453 
 484 , 4 , 224988 , 6653 
 490 , 1 , 130758 , 6653 
 97 , 3 , 176422 , 5653 
 496 , 3 , 324455 , 7453 
 63 , 3 , 92306 , 7453 
 216 , 1 , 453548 , 6653 
 827 , 7 , 296094 , 10953 
 378 , 1 , 51486 , 7453 
 283 , 4 , 273451 , 4753 
 834 , 8 , 346656 , 7453 
 257 , 7 , 262305 , 7453 
 936 , 2 , 427692 , 5653 
 279 , 8 , 225605 , 7453 
 316 , 8 , 394946 , 7453 
 746 , 6 , 488679 , 7453 
 660 , 1 , 247475 , 7453 
 465 , 5 , 420604 , 10953 
 758 , 3 , 379658 , 6653 
 922 , 8 , 316057 , 7453 
 429 , 3 , 264345 , 7453 
 55 , 4 , 72083 , 9953 
 457 , 8 , 216571 , 4753 
 932 , 4 , 254919 , 7453 
 50 , 3 , 345231 , 4753 
 76 , 3 , 205875 , 7453 
 299 , 6 , 100435 , 7453 
 932 , 3 , 466101 , 4753 
 299 , 5 , 478845 , 7453 
 862 , 7 , 273488 , 6653 
 863 , 2 , 297175 , 7453 
 960 , 4 , 398563 , 9953 
 554 , 5 , 424291 , 4753 
 538 , 8 , 185132 , 5653 
 645 , 5 , 129935 , 7453 
 164 , 4 , 136077 , 7453 
 471 , 1 , 145388 , 6653 
 458 , 2 , 73240 , 7453 
 852 , 3 , 65211 , 4753 
 708 , 7 , 495546 , 7453 
 766 , 3 , 53207 , 7453 
 284 , 1 , 85995 , 7453 
 787 , 3 , 86965 , 7453 
 387 , 1 , 491342 , 5653 
 708 , 7 , 128278 , 6653 
 917 , 2 , 115426 , 7453 
 729 , 3 , 346340 , 7453 
 819 , 4 , 450092 , 5653 
 367 , 4 , 76644 , 10953 
 50 , 7 , 349161 , 4753 
 931 , 7 , 214243 , 9953 
 858 , 2 , 81181 , 4753 
 41 , 6 , 104577 , 7453 
 137 , 8 , 178009 , 7453 
 87 , 4 , 241035 , 7453 
 663 , 4 , 356003 , 9953 
 139 , 4 , 58416 , 7453 
 235 , 5 , 375840 , 7453 
 248 , 8 , 991191 , 4753 
 288 , 1 , 169020 , 7453 
 641 , 6 , 491872 , 5653 
 171 , 7 , 487447 , 7453 
 829 , 3 , 317206 , 7453 
 29 , 2 , 277998 , 6653 
 807 , 3 , 476276 , 7453 
 255 , 4 , 448094 , 10953 
 77 , 3 , 998014 , 10953 
 590 , 3 , 292559 , 7453 
 715 , 3 , 145670 , 7453 
 499 , 5 , 308869 , 7453 
 963 , 6 , 349290 , 7453 
 513 , 7 , 224234 , 10953 
 195 , 2 , 405393 , 9953 
 962 , 5 , 384112 , 5653 
 569 , 6 , 312849 , 7453 
 687 , 3 , 228393 , 9953 
 624 , 1 , 485118 , 6653 
 859 , 8 , 225230 , 7453 
 901 , 5 , 176640 , 7453 
 307 , 2 , 279804 , 10953 
 556 , 1 , 359536 , 7453 
 926 , 2 , 150343 , 9953 
 393 , 8 , 439456 , 7453 
 945 , 6 , 179727 , 7453 
 275 , 1 , 109245 , 7453 
 103 , 8 , 265994 , 10953 
 321 , 7 , 343985 , 7453 
 66 , 5 , 296282 , 5653 
 316 , 5 , 444097 , 7453 
 829 , 1 , 27378 , 6653 
 296 , 8 , 127660 , 7453 
 839 , 4 , 313549 , 7453 
 178 , 3 , 242049 , 7453 
 778 , 3 , 396192 , 5653 
 769 , 2 , 53674 , 10953 
 680 , 5 , 65760 , 7453 
 720 , 6 , 268790 , 7453 
 181 , 2 , 304568 , 6653 
 27 , 7 , 65066 , 7453 
 911 , 3 , 180185 , 7453 
 264 , 7 , 277413 , 9953 
 36 , 1 , 103780 , 7453 
 225 , 1 , 354422 , 5653 
 201 , 7 , 267776 , 7453 
 178 , 1 , 499872 , 5653 
 997 , 8 , 490009 , 7453 
 292 , 1 , 175745 , 7453 
 574 , 2 , 220465 , 7453 
 977 , 3 , 365160 , 7453 
 165 , 1 , 62642 , 5653 
 515 , 4 , 370885 , 7453 
 256 , 5 , 993187 , 7453 
 787 , 8 , 249199 , 7453 
 116 , 6 , 101387 , 7453 
 292 , 1 , 309484 , 10953 
 269 , 4 , 391528 , 6653 
 74 , 7 , 97991 , 4753 
 469 , 6 , 187479 , 7453 
 957 , 2 , 218752 , 5653 
 97 , 3 , 260282 , 5653 
 698 , 6 , 154108 , 6653 
 99 , 6 , 91731 , 4753 
 149 , 6 , 348463 , 9953 
 259 , 3 , 371738 , 6653 
 216 , 5 , 231208 , 6653 
 913 , 3 , 85741 , 4753 
 426 , 4 , 482185 , 7453 
 124 , 8 , 59200 , 7453 
 206 , 3 , 380438 , 6653 
 379 , 2 , 297088 , 6653 
 672 , 5 , 459604 , 10953 
 550 , 8 , 226150 , 7453 
 919 , 1 , 210164 , 10953 
 466 , 3 , 496456 , 7453 
 259 , 3 , 52391 , 4753 
 387 , 8 , 305755 , 7453 
 714 , 2 , 295921 , 4753 
 546 , 1 , 221680 , 7453 
 356 , 5 , 179856 , 7453 
 636 , 1 , 119236 , 7453 
 111 , 8 , 140205 , 7453 
 86 , 6 , 173520 , 7453 
 350 , 3 , 431123 , 9953 
 882 , 4 , 431455 , 7453 
 136 , 6 , 403048 , 6653 
 410 , 4 , 294474 , 10953 
 373 , 4 , 114350 , 7453 
 212 , 6 , 190662 , 5653 
 150 , 3 , 136707 , 7453 
 185 , 7 , 162146 , 7453 
 26 , 6 , 467770 , 7453 
 107 , 1 , 131310 , 7453 
 450 , 8 , 140215 , 7453 
 258 , 4 , 304785 , 7453 
 659 , 6 , 76076 , 7453 
 849 , 2 , 235681 , 4753 
 357 , 3 , 255318 , 6653 
 199 , 7 , 482685 , 7453 
 375 , 3 , 86568 , 6653 
 864 , 6 , 464131 , 4753 
 974 , 5 , 57823 , 9953 
 550 , 1 , 166588 , 6653 
 796 , 7 , 340028 , 6653 
 354 , 2 , 118072 , 5653 
 78 , 4 , 103038 , 6653 
 691 , 4 , 194734 , 10953 
 660 , 4 , 173023 , 9953 
 44 , 6 , 252744 , 10953 
 519 , 3 , 94595 , 7453 
 838 , 1 , 53729 , 7453 
 107 , 3 , 145607 , 7453 
 984 , 7 , 376311 , 4753 
 292 , 1 , 57623 , 9953 
 586 , 2 , 149516 , 7453 
 684 , 4 , 170076 , 7453 
 929 , 8 , 480545 , 7453 
 278 , 3 , 160609 , 7453 
 319 , 2 , 417009 , 7453 
 254 , 5 , 468690 , 7453 
 117 , 2 , 436734 , 10953 
 929 , 8 , 471391 , 4753 
 904 , 7 , 341523 , 9953 
 429 , 6 , 422493 , 9953 
 796 , 5 , 268291 , 4753 
 697 , 4 , 329318 , 6653 
 129 , 5 , 378294 , 10953 
 540 , 1 , 135934 , 10953 
 464 , 6 , 405380 , 7453 
 981 , 5 , 470379 , 7453 
 166 , 2 , 316710 , 7453 
 826 , 6 , 100437 , 7453 
 707 , 4 , 313237 , 7453 
 646 , 7 , 185111 , 4753 
 991 , 7 , 215726 , 7453 
 425 , 4 , 111412 , 5653 
 378 , 7 , 473618 , 6653 
 192 , 8 , 993492 , 5653 
 142 , 2 , 363050 , 7453 
 718 , 1 , 378416 , 7453 
 363 , 2 , 258313 , 9953 
 902 , 8 , 171451 , 4753 
 79 , 6 , 361607 , 7453 
 328 , 3 , 141666 , 7453 
 783 , 2 , 132978 , 6653 
 159 , 4 , 66539 , 7453 
 609 , 7 , 141459 , 7453 
 92 , 8 , 123687 , 7453 
 577 , 7 , 490700 , 7453 
 362 , 1 , 184708 , 6653 
 578 , 6 , 95487 , 7453 
 843 , 7 , 125072 , 5653 
 574 , 1 , 998309 , 7453 
 220 , 2 , 63994 , 10953 
 459 , 1 , 149834 , 10953 
 706 , 7 , 492740 , 7453 
 112 , 7 , 216301 , 4753 
 412 , 4 , 244095 , 7453 
 294 , 2 , 121736 , 7453 
 586 , 6 , 288754 , 10953 
 51 , 8 , 224745 , 7453 
 366 , 4 , 108800 , 7453 
 453 , 7 , 267643 , 9953 
 866 , 1 , 282365 , 7453 
 266 , 2 , 282286 , 7453 
 374 , 3 , 453292 , 5653 
 512 , 8 , 992370 , 7453 
 122 , 1 , 241199 , 7453 
 78 , 2 , 341458 , 6653 
 969 , 6 , 88103 , 9953 
 942 , 5 , 196459 , 7453 
 583 , 1 , 197097 , 7453 
 234 , 2 , 297559 , 7453 
 479 , 2 , 88592 , 5653 
 473 , 4 , 260376 , 7453 
 109 , 3 , 315283 , 9953 
 232 , 3 , 159784 , 10953 
 823 , 4 , 249856 , 7453 
 861 , 4 , 78515 , 7453 
 358 , 1 , 251752 , 5653 
 464 , 6 , 237859 , 7453 
 681 , 5 , 304607 , 7453 
 602 , 2 , 145235 , 7453 
 188 , 6 , 270671 , 4753 
 515 , 8 , 424452 , 5653 
 48 , 4 , 241637 , 7453 
 145 , 5 , 262128 , 6653 
 471 , 2 , 299242 , 5653 
 757 , 6 , 85277 , 7453 
 499 , 1 , 222986 , 7453 
 587 , 6 , 395112 , 5653 
 237 , 3 , 279522 , 5653 
 573 , 6 , 261756 , 7453 
 393 , 5 , 124296 , 7453 
 308 , 2 , 203670 , 7453 
 497 , 7 , 199513 , 9953 
 240 , 1 , 403808 , 6653 
 493 , 5 , 129241 , 4753 
 830 , 2 , 359380 , 7453 
 817 , 7 , 179686 , 7453 
 783 , 5 , 234170 , 7453 
 252 , 7 , 400260 , 7453 
 463 , 7 , 281745 , 7453 
 987 , 2 , 452597 , 7453 
 408 , 4 , 488250 , 7453 
 314 , 6 , 398391 , 4753 
 527 , 5 , 327514 , 10953 
 414 , 7 , 299716 , 7453 
 340 , 7 , 303618 , 6653 
 503 , 7 , 994552 , 5653 
 424 , 4 , 382955 , 7453 
 995 , 3 , 466445 , 7453 
 944 , 1 , 404581 , 4753 
 250 , 1 , 369985 , 7453 
 298 , 1 , 100455 , 7453 
 535 , 3 , 420139 , 7453 
 683 , 2 , 463566 , 7453 
 447 , 2 , 496973 , 9953 
 993 , 2 , 357473 , 9953 
 278 , 6 , 90648 , 6653 
 38 , 6 , 241164 , 10953 
 483 , 6 , 83127 , 7453 
 416 , 3 , 205922 , 5653 
 10 , 2 , 164511 , 4753 
 182 , 1 , 192992 , 5653 
 37 , 3 , 416937 , 7453 
 420 , 3 , 435342 , 5653 
 102 , 5 , 223263 , 9953 
 143 , 1 , 384923 , 9953 
 418 , 5 , 110863 , 9953 
 979 , 2 , 411475 , 7453 
 152 , 6 , 80542 , 5653 
 576 , 3 , 390477 , 7453 
 538 , 5 , 209828 , 6653 
 706 , 4 , 67581 , 4753 
 286 , 7 , 997600 , 7453 
 68 , 7 , 72817 , 7453 
 569 , 1 , 192638 , 6653 
 808 , 2 , 282422 , 5653 
 566 , 3 , 76500 , 7453 
 280 , 7 , 414124 , 10953 
 992 , 7 , 462412 , 5653 
 79 , 4 , 495625 , 7453 
 773 , 8 , 250726 , 7453 
 522 , 5 , 340032 , 5653 
 558 , 3 , 428667 , 7453 
 631 , 3 , 374942 , 5653 
 444 , 5 , 391771 , 4753 
 467 , 5 , 73400 , 7453 
 542 , 7 , 283532 , 5653 
 56 , 6 , 235948 , 6653 
 460 , 8 , 406836 , 7453 
 88 , 3 , 271768 , 6653 
 101 , 4 , 318732 , 5653 
 208 , 1 , 438523 , 9953 
 834 , 8 , 201042 , 5653 
 43 , 4 , 244997 , 7453 
 42 , 5 , 162878 , 6653 
 455 , 2 , 309605 , 7453 
 70 , 2 , 121313 , 9953 
 525 , 3 , 463050 , 7453 
 7 , 1 , 154250 , 7453 
 696 , 7 , 414794 , 10953 
 487 , 3 , 242755 , 7453 
 994 , 6 , 423077 , 7453 
 713 , 7 , 352412 , 5653 
 695 , 1 , 125968 , 6653 
 459 , 4 , 244752 , 5653 
 360 , 5 , 352403 , 9953 
 980 , 2 , 263296 , 7453 
 314 , 5 , 397322 , 5653 
 917 , 1 , 320927 , 7453 
 916 , 8 , 264551 , 4753 
 959 , 8 , 990973 , 9953 
 295 , 8 , 176525 , 7453 
 759 , 8 , 278752 , 5653 
 593 , 3 , 87503 , 9953 
 608 , 4 , 455197 , 7453 
 547 , 5 , 328880 , 7453 
 998 , 6 , 264325 , 7453 
 988 , 8 , 91994 , 10953 
 841 , 6 , 93570 , 7453 
 106 , 1 , 199862 , 5653 
 861 , 3 , 151391 , 4753 
 860 , 7 , 374915 , 7453 
 509 , 2 , 54639 , 7453 
 286 , 3 , 308774 , 10953 
 693 , 8 , 121745 , 7453 
 505 , 4 , 271305 , 7453 
 940 , 5 , 366540 , 7453 
 675 , 3 , 143262 , 5653 
 54 , 2 , 409940 , 7453 
 456 , 8 , 383034 , 10953 
 145 , 1 , 211108 , 6653 
 869 , 8 , 113451 , 4753 
 446 , 7 , 309874 , 10953 
 256 , 8 , 97618 , 6653 
 544 , 2 , 302869 , 7453 
 934 , 2 , 327649 , 7453 
 368 , 7 , 487620 , 7453 
 386 , 2 , 352699 , 7453 
 625 , 7 , 180190 , 7453 
 73 , 1 , 45367 , 7453 
 875 , 3 , 310105 , 7453 
 577 , 3 , 386211 , 4753 
 8 , 5 , 415022 , 5653 
 530 , 8 , 192284 , 10953 
 502 , 4 , 440796 , 7453 
 167 , 5 , 192206 , 7453 
 38 , 2 , 209771 , 4753 
 77 , 6 , 163539 , 7453 
 263 , 1 , 245141 , 4753 
 428 , 8 , 99378 , 6653 
 905 , 4 , 95279 , 7453 
 400 , 2 , 79318 , 6653 
 543 , 5 , 419479 , 7453 
 437 , 8 , 454345 , 7453 
 14 , 4 , 313403 , 9953 
 148 , 4 , 367841 , 4753 
 924 , 4 , 418438 , 6653 
 311 , 4 , 93637 , 7453 
 558 , 2 , 54223 , 9953 
 187 , 1 , 473447 , 7453 
 554 , 1 , 485864 , 10953 
 799 , 7 , 170099 , 7453 
 516 , 3 , 487382 , 5653 
 600 , 2 , 437453 , 9953 
 722 , 8 , 103442 , 5653 
 609 , 8 , 267521 , 4753 
 255 , 1 , 366652 , 5653 
 643 , 1 , 231134 , 10953 
 345 , 2 , 284635 , 7453 
 800 , 2 , 177547 , 7453 
 445 , 7 , 341260 , 7453 
 763 , 4 , 411627 , 7453 
 769 , 1 , 411805 , 7453 
 949 , 6 , 54202 , 5653 
 531 , 6 , 345757 , 7453 
 457 , 8 , 265180 , 7453 
 9 , 3 , 459454 , 10953 
 545 , 3 , 362355 , 7453 
 253 , 8 , 367979 , 7453 
 563 , 3 , 429539 , 7453 
 344 , 3 , 111534 , 10953 
 951 , 7 , 253000 , 7453 
 114 , 3 , 354122 , 5653 
 349 , 3 , 125940 , 7453 
 69 , 5 , 997755 , 7453 
 836 , 7 , 181745 , 7453 
 925 , 4 , 193973 , 9953 
 577 , 7 , 355485 , 7453 
 762 , 4 , 284215 , 7453 
 229 , 7 , 435028 , 6653 
 293 , 7 , 409212 , 5653 
 204 , 4 , 443983 , 9953 
 45 , 1 , 348475 , 7453 
 443 , 7 , 206743 , 9953 
 167 , 8 , 103504 , 10953 
 196 , 5 , 190072 , 5653 
 499 , 1 , 398829 , 7453 
 400 , 4 , 477130 , 7453 
 952 , 1 , 138842 , 5653 
 734 , 4 , 223275 , 7453 
 927 , 4 , 325555 , 7453 
 21 , 2 , 478638 , 6653 
 967 , 5 , 374505 , 7453 
 850 , 7 , 161593 , 9953 
 177 , 2 , 492739 , 7453 
 203 , 8 , 183653 , 9953 
 327 , 2 , 167514 , 10953 
 399 , 7 , 415276 , 7453 
 995 , 3 , 114631 , 4753 
 656 , 5 , 98222 , 5653 
 384 , 1 , 407948 , 6653 
 842 , 2 , 106082 , 5653 
 654 , 4 , 225659 , 7453 
 872 , 7 , 124685 , 7453 
 144 , 6 , 411913 , 9953 
 459 , 2 , 282863 , 9953 
 982 , 5 , 315912 , 5653 
 121 , 1 , 411441 , 4753 
 722 , 6 , 150138 , 6653 
 366 , 1 , 421653 , 9953 
 396 , 5 , 123548 , 6653 
 123 , 3 , 61166 , 7453 
 454 , 5 , 446919 , 7453 
 324 , 3 , 349607 , 7453 
 786 , 4 , 264596 , 7453 
 427 , 4 , 397277 , 7453 
 594 , 4 , 113151 , 4753 
 99 , 2 , 255061 , 4753 
 630 , 7 , 450699 , 7453 
 937 , 1 , 249685 , 7453 
 245 , 8 , 366352 , 5653 
 364 , 8 , 482764 , 10953 
 238 , 2 , 273513 , 9953 
 40 , 5 , 194703 , 9953 
 507 , 8 , 153983 , 9953 
 610 , 2 , 132456 , 7453 
 572 , 3 , 374096 , 7453 
 878 , 5 , 242528 , 6653 
 386 , 1 , 199201 , 4753 
 420 , 5 , 204101 , 4753 
 197 , 6 , 64275 , 7453 
 562 , 6 , 278697 , 7453 
 532 , 4 , 290853 , 9953 
 413 , 8 , 235992 , 5653 
 472 , 6 , 77080 , 7453 
 365 , 6 , 353129 , 7453 
 616 , 8 , 268323 , 9953 
 514 , 2 , 273790 , 7453 
 376 , 2 , 294830 , 7453 
 426 , 6 , 320641 , 4753 
 508 , 1 , 374160 , 7453 
 602 , 1 , 487388 , 6653 
 560 , 7 , 376992 , 5653 
 19 , 1 , 217190 , 7453 
 621 , 8 , 149727 , 7453 
 781 , 2 , 314345 , 7453 
 78 , 5 , 81718 , 6653 
 662 , 2 , 79297 , 7453 
 200 , 4 , 393257 , 7453 
 99 , 7 , 145462 , 5653 
 541 , 5 , 120502 , 5653 
 807 , 8 , 412453 , 9953 
 282 , 8 , 464578 , 6653 
 299 , 2 , 364947 , 7453 
 194 , 5 , 231871 , 4753 
 12 , 2 , 425184 , 10953 
 637 , 8 , 992570 , 7453 
 501 , 8 , 80955 , 7453 
 126 , 8 , 470703 , 9953 
 797 , 5 , 329016 , 7453 
 190 , 8 , 408767 , 7453 
 747 , 8 , 129983 , 9953 
 698 , 8 , 328240 , 7453 
 371 , 1 , 446037 , 7453 
 996 , 4 , 407378 , 6653 
 765 , 7 , 344852 , 5653 
 348 , 7 , 270313 , 9953 
 805 , 5 , 260927 , 7453 
 378 , 6 , 322526 , 7453 
 119 , 6 , 415207 , 7453 
 232 , 4 , 174554 , 10953 
 559 , 2 , 78361 , 4753 
 978 , 1 , 460231 , 4753 
 196 , 2 , 180057 , 7453 
 575 , 1 , 375525 , 7453 
 792 , 8 , 374565 , 7453 
 445 , 2 , 155772 , 5653 
 381 , 2 , 106322 , 5653 
 458 , 5 , 94976 , 7453 
 215 , 6 , 78594 , 10953 
 450 , 5 , 101178 , 6653 
 329 , 1 , 344799 , 7453 
 453 , 2 , 349271 , 4753 
 573 , 3 , 487740 , 7453 
 532 , 1 , 199598 , 6653 
 127 , 6 , 151822 , 5653 
 560 , 6 , 314120 , 7453 
 604 , 3 , 425907 , 7453 
 727 , 3 , 54121 , 4753 
 720 , 5 , 151457 , 7453 
 982 , 6 , 70559 , 7453 
 564 , 1 , 237367 , 7453 
 416 , 3 , 303088 , 6653 
 764 , 6 , 465815 , 7453 
 105 , 6 , 411875 , 7453 
 131 , 1 , 300776 , 7453 
 917 , 1 , 209148 , 6653 
 800 , 6 , 430955 , 7453 
 943 , 6 , 309812 , 5653 
 325 , 1 , 304876 , 7453 
 660 , 4 , 94075 , 7453 
 9 , 1 , 320792 , 5653 
 476 , 4 , 256772 , 5653 
 673 , 6 , 478051 , 4753 
 661 , 4 , 466509 , 7453 
 645 , 3 , 281141 , 4753 
 947 , 8 , 452223 , 9953 
 461 , 7 , 994520 , 7453 
 23 , 1 , 445423 , 9953 
 744 , 6 , 352906 , 7453 
 370 , 1 , 319411 , 4753 
 666 , 7 , 276247 , 7453 
 665 , 3 , 485980 , 7453 
 309 , 3 , 181108 , 6653 
 845 , 8 , 277838 , 6653 
 321 , 7 , 113968 , 6653 
 432 , 7 , 274113 , 9953 
 163 , 5 , 340500 , 7453 
 657 , 8 , 362439 , 7453 
 271 , 6 , 305555 , 7453 
 151 , 1 , 80731 , 4753 
 630 , 5 , 344407 , 7453 
 732 , 2 , 256805 , 7453 
 872 , 2 , 220629 , 7453 
 383 , 1 , 394648 , 6653 
 867 , 3 , 441587 , 7453 
 372 , 8 , 86273 , 9953 
 871 , 3 , 494417 , 7453 
 153 , 4 , 268183 , 9953 
 755 , 1 , 124748 , 6653 
 550 , 7 , 219817 , 7453 
 701 , 4 , 224818 , 6653 
 291 , 4 , 296510 , 7453 
 243 , 5 , 290101 , 4753 
 740 , 3 , 295518 , 6653 
 355 , 5 , 280387 , 7453 
 386 , 6 , 138027 , 7453 
 435 , 4 , 371221 , 4753 
 118 , 8 , 71231 , 4753 
 798 , 7 , 352458 , 6653 
 404 , 6 , 199600 , 7453 
 879 , 8 , 479600 , 7453 
 508 , 2 , 436484 , 10953 
 883 , 6 , 201215 , 7453 
 178 , 4 , 992486 , 7453 
 497 , 7 , 294312 , 5653 
 844 , 7 , 251388 , 6653 
 451 , 8 , 171979 , 7453 
 727 , 6 , 237977 , 7453 
 615 , 8 , 347907 , 7453 
 345 , 2 , 76663 , 9953 
 310 , 5 , 368648 , 6653 
 854 , 6 , 118516 , 7453 
 110 , 8 , 54257 , 7453 
 647 , 8 , 274144 , 10953 
 728 , 8 , 249669 , 7453 
 18 , 8 , 113986 , 7453 
 146 , 3 , 86142 , 5653 
 405 , 6 , 199403 , 9953 
 612 , 1 , 47921 , 4753 
 300 , 3 , 244867 , 7453 
 37 , 5 , 457806 , 7453 
 506 , 3 , 116997 , 7453 
 537 , 1 , 414674 , 10953 
 812 , 7 , 183045 , 7453 
 850 , 6 , 144593 , 9953 
 701 , 4 , 479737 , 7453 
 496 , 7 , 245878 , 6653 
 363 , 1 , 385590 , 7453 
 138 , 4 , 497451 , 4753 
 293 , 2 , 475942 , 5653 
 994 , 4 , 402452 , 5653 
 817 , 6 , 319268 , 6653 
 458 , 2 , 59980 , 7453 
 679 , 8 , 155955 , 7453 
 837 , 2 , 101132 , 5653 
 240 , 4 , 407923 , 9953 
 998 , 4 , 105545 , 7453 
 441 , 6 , 388143 , 9953 
 785 , 2 , 150995 , 7453 
 997 , 4 , 240198 , 6653 
 597 , 8 , 414295 , 7453 
 260 , 6 , 306440 , 7453 
 359 , 5 , 420276 , 7453 
 717 , 7 , 98084 , 10953 
 184 , 3 , 351169 , 7453 
 886 , 6 , 156302 , 5653 
 273 , 4 , 292253 , 9953 
 137 , 5 , 65957 , 7453 
 990 , 4 , 95849 , 7453 
 230 , 5 , 216400 , 7453 
 802 , 3 , 101884 , 10953 
 380 , 7 , 287818 , 6653 
 553 , 7 , 496310 , 7453 
 814 , 4 , 157590 , 7453 
 834 , 1 , 241794 , 10953 
 574 , 5 , 413263 , 9953 
 490 , 1 , 71809 , 7453 
 685 , 7 , 68126 , 7453 
 192 , 7 , 237453 , 9953 
 883 , 4 , 314576 , 7453 
 754 , 1 , 55509 , 7453 
 674 , 8 , 286345 , 7453 
 797 , 3 , 240526 , 7453 
 718 , 6 , 371966 , 7453 
 709 , 7 , 173771 , 4753 
 358 , 7 , 99380 , 7453 
 901 , 4 , 108535 , 7453 
 671 , 1 , 398302 , 5653 
 226 , 7 , 223011 , 4753 
 261 , 4 , 341746 , 7453 
 329 , 4 , 58396 , 7453 
 741 , 5 , 198000 , 7453 
 194 , 4 , 483068 , 6653 
 511 , 5 , 994724 , 10953 
 627 , 3 , 990573 , 9953 
 1000 , 8 , 201366 , 7453 
 230 , 7 , 196061 , 4753 
 348 , 3 , 366590 , 7453 
 811 , 5 , 991920 , 7453 
 930 , 8 , 488291 , 4753 
 223 , 8 , 237483 , 9953 
 481 , 2 , 229921 , 4753 
 521 , 6 , 78741 , 4753 
 674 , 7 , 991051 , 4753 
 475 , 7 , 424057 , 7453 
 664 , 5 , 165074 , 10953 
 540 , 7 , 322958 , 6653 
 576 , 7 , 402391 , 4753 
 55 , 7 , 414162 , 5653 
 6 , 6 , 187870 , 7453 
 410 , 3 , 386114 , 10953 
 118 , 5 , 87462 , 5653 
 18 , 8 , 200249 , 7453 
 439 , 7 , 995760 , 7453 
 313 , 4 , 234688 , 6653 
 843 , 1 , 177905 , 7453 
 646 , 3 , 115914 , 10953 
 825 , 7 , 98310 , 7453 
 301 , 8 , 424313 , 9953 
 454 , 4 , 301788 , 6653 
 937 , 2 , 97766 , 7453 
 990 , 4 , 393952 , 5653 
 242 , 7 , 342946 , 7453 
 628 , 8 , 254104 , 10953 
 555 , 2 , 208003 , 9953 
 245 , 7 , 403884 , 10953 
 532 , 3 , 304750 , 7453 
 22 , 2 , 211586 , 7453 
 757 , 1 , 327017 , 7453 
 792 , 2 , 90428 , 6653 
 277 , 7 , 267201 , 4753 
 403 , 6 , 205220 , 7453 
 586 , 3 , 236206 , 7453 
 398 , 7 , 249602 , 5653 
 724 , 5 , 127092 , 5653 
 948 , 7 , 325545 , 7453 
 287 , 3 , 446649 , 7453 
 611 , 5 , 409476 , 7453 
 968 , 7 , 447909 , 7453 
 357 , 3 , 58696 , 7453 
 367 , 8 , 276423 , 9953 
 812 , 6 , 206145 , 7453 
 457 , 2 , 484141 , 4753 
 441 , 2 , 85141 , 4753 
 667 , 2 , 455699 , 7453 
 968 , 7 , 470934 , 10953 
 575 , 5 , 497751 , 4753 
 15 , 6 , 197308 , 6653 
 340 , 2 , 150035 , 7453 
 874 , 3 , 202668 , 6653 
 807 , 6 , 135451 , 4753 
 451 , 8 , 147750 , 7453 
 27 , 4 , 442277 , 7453 
 678 , 1 , 80132 , 5653 
 957 , 7 , 440525 , 7453 
 835 , 4 , 343532 , 5653 
 921 , 4 , 386975 , 7453 
 693 , 7 , 135637 , 7453 
 658 , 5 , 173047 , 7453 
 164 , 1 , 70173 , 9953 
