 PersonId , StockId , Quantity 
 336 , 5 , 68 
 984 , 263 , 1336 
 798 , 216 , 3534 
 782 , 161 , 5171 
 312 , 129 , 6857 
 479 , 122 , 8873 
 531 , 105 , 2763 
 828 , 238 , 6702 
 480 , 65 , 5149 
 194 , 33 , 539 
 228 , 103 , 4666 
 319 , 242 , 4803 
 223 , 200 , 3794 
 483 , 116 , 1042 
 982 , 262 , 374 
 813 , 127 , 6369 
 701 , 148 , 3693 
 572 , 110 , 8063 
 449 , 40 , 8715 
 191 , 22 , 447 
 75 , 1 , 6075 
 160 , 215 , 2039 
 346 , 248 , 8870 
 904 , 228 , 9532 
 114 , 266 , 5296 
 866 , 111 , 3154 
 221 , 133 , 1334 
 836 , 228 , 7488 
 955 , 41 , 991 
 86 , 26 , 2932 
 996 , 172 , 1087 
 805 , 123 , 8028 
 774 , 235 , 8619 
 151 , 168 , 1393 
 918 , 178 , 4433 
 33 , 78 , 4155 
 973 , 68 , 5359 
 252 , 269 , 8352 
 112 , 39 , 6419 
 437 , 282 , 5777 
 737 , 277 , 5745 
 130 , 97 , 3512 
 435 , 59 , 312 
 623 , 46 , 8110 
 326 , 20 , 4377 
 695 , 83 , 5493 
 583 , 237 , 1358 
 103 , 261 , 2489 
 573 , 261 , 4476 
 725 , 124 , 6691 
 650 , 7 , 6362 
 38 , 146 , 6274 
 353 , 35 , 1134 
 337 , 150 , 1347 
 68 , 250 , 3229 
 898 , 73 , 8030 
 377 , 15 , 2466 
 115 , 272 , 4003 
 524 , 178 , 9875 
 412 , 19 , 3702 
 613 , 273 , 7538 
 37 , 160 , 5276 
 12 , 197 , 5710 
 304 , 39 , 2217 
 634 , 144 , 9453 
 886 , 263 , 6638 
 463 , 7 , 6184 
 69 , 33 , 2401 
 375 , 221 , 6609 
 397 , 185 , 6220 
 629 , 59 , 1010 
 541 , 163 , 5342 
 966 , 71 , 1643 
 233 , 41 , 2937 
 495 , 28 , 4702 
 96 , 187 , 2563 
 852 , 156 , 1726 
 265 , 203 , 760 
 77 , 208 , 5154 
 782 , 184 , 9804 
 479 , 157 , 1796 
 163 , 155 , 8845 
 281 , 250 , 3012 
 63 , 201 , 4300 
 557 , 20 ,  
 519 , 27 , 6570 
 264 , 88 , 4813 
 718 , 86 , 6894 
 575 , 202 , 7272 
 258 , 106 , 8164 
 306 , 63 , 6403 
 938 , 80 , 1689 
 90 , 91 , 1355 
 333 , 21 , 8477 
 232 , 10 , 2716 
 969 , 117 , 8239 
 975 , 183 , 469 
 669 , 21 , 7802 
 477 , 185 , 8096 
 910 , 40 , 8657 
 791 , 76 , 7740 
 556 , 205 , 9309 
 826 , 41 , 8957 
 939 , 77 , 5881 
 498 , 65 , 8257 
 248 , 128 , 5681 
 471 , 75 , 1020 
 35 , 278 , 4631 
 289 , 122 , 8198 
 398 , 63 , 6645 
 359 , 201 , 666 
 332 , 96 , 6304 
 334 , 64 , 1705 
 554 , 278 , 8849 
 469 , 145 , 70 
 258 , 118 , 1905 
 41 , 194 , 8693 
 487 , 279 , 2263 
 369 , 20 , 1410 
 724 , 118 , 5647 
 7 , 176 , 4640 
 286 , 205 , 9745 
 394 , 115 , 8913 
 680 , 115 , 4238 
 941 , 123 , 205 
 277 , 263 , 4530 
 961 , 72 , 9655 
 841 , 50 , 6865 
 328 , 32 , 8927 
 53 , 195 , 4698 
 596 , 4 , 4233 
 225 , 136 ,  
 434 , 18 , 4761 
 283 , 168 , 3630 
 976 , 109 , 2104 
 522 , 236 , 7415 
 612 , 115 , 494 
 992 , 174 , 2839 
 839 , 137 , 2964 
 610 , 176 , 4756 
 472 , 235 , 8619 
 362 , 94 , 5550 
 424 , 248 , 181 
 806 , 139 , 8696 
 173 , 189 , 626 
 133 , 250 , 7498 
 469 , 17 , 99 
 459 , 96 , 9984 
 143 , 160 , 2507 
 324 , 175 , 8407 
 998 , 207 , 811 
 640 , 188 , 9547 
 389 , 2 , 8206 
 735 , 68 , 6392 
 286 , 148 , 2448 
 880 , 154 , 4016 
 893 , 90 , 7996 
 26 , 209 , 396 
 527 , 238 , 4719 
 422 , 86 , 5675 
 862 , 56 , 3726 
 452 , 25 , 6027 
 302 , 246 , 4155 
 159 , 210 , 5704 
 532 , 60 , 3499 
 594 , 65 , 2411 
 343 , 79 , 5905 
 754 , 179 , 2673 
 100 , 170 , 9602 
 694 , 193 ,  
 293 , 4 , 1433 
 829 , 20 , 9577 
 777 , 143 , 9067 
 595 , 128 , 5729 
 84 , 167 , 7508 
 446 , 82 , 2791 
 647 , 241 , 97 
 213 , 260 , 4458 
 201 , 210 , 1048 
 198 , 156 , 8286 
 720 , 247 , 6740 
 667 , 260 , 106 
 461 , 174 , 4546 
 711 , 140 , 7147 
 547 , 272 , 8459 
 408 , 100 , 8116 
 305 , 135 , 5152 
 155 , 234 , 6027 
 587 , 21 , 8370 
 536 , 238 , 1182 
 472 , 146 , 8088 
 881 , 189 , 9420 
 483 , 220 , 97 
 370 , 51 , 8121 
 138 , 120 , 7289 
 668 , 210 , 1029 
 603 , 131 , 2592 
 951 , 38 , 1394 
 581 , 80 , 4478 
 477 , 124 , 5196 
 688 , 172 , 8216 
 209 , 121 , 1593 
 981 , 210 , 7426 
 614 , 250 , 382 
 690 , 172 , 1073 
 565 , 187 , 8830 
 335 , 45 , 1744 
 170 , 157 , 3817 
 242 , 184 , 698 
 39 , 67 , 3601 
 466 , 197 , 2351 
 385 , 114 , 9559 
 529 , 282 , 6947 
 535 , 83 , 2110 
 521 , 123 , 7979 
 415 , 80 , 5569 
 676 , 135 , 9181 
 373 , 107 , 8880 
 749 , 222 , 5697 
 269 , 243 , 7588 
 273 , 214 , 8348 
 132 , 128 , 6385 
 501 , 159 , 7536 
 124 , 216 , 1491 
 383 , 48 , 1514 
 853 , 98 , 2014 
 809 , 84 , 9479 
 771 , 92 , 945 
 300 , 8 , 8440 
 980 , 240 , 6478 
 108 , 234 , 198 
 974 , 203 , 8704 
 197 , 180 , 9981 
 804 , 87 , 5852 
 122 , 267 , 70 
 369 , 126 , 5147 
 498 , 51 , 2680 
 34 , 208 , 4164 
 234 , 251 , 6074 
 299 , 85 , 9629 
 456 , 55 , 6371 
 200 , 261 , 1334 
 617 , 50 , 5328 
 679 , 237 , 4768 
 592 , 41 , 8832 
 977 , 32 , 8530 
 178 , 190 , 2472 
 897 , 138 , 7988 
 391 , 212 , 141 
 563 , 41 , 1720 
 128 , 76 , 1849 
 883 , 25 , 3712 
 971 , 99 , 5697 
 158 , 120 , 6890 
 581 , 194 , 6849 
 813 , 44 , 1830 
 1 , 246 , 4057 
 418 , 277 , 5935 
 361 , 203 , 8869 
 596 , 75 , 9060 
 243 , 103 , 9351 
 150 , 236 , 799 
 51 , 150 , 5378 
 70 , 227 , 4221 
 482 , 116 , 3402 
 452 , 277 , 3647 
 704 , 218 , 9578 
 528 , 196 , 1094 
 742 , 99 , 2040 
 493 , 281 , 2832 
 255 , 30 , 2889 
 759 , 211 , 5016 
 636 , 139 , 2806 
 830 , 137 , 6068 
 93 , 188 , 1216 
 922 , 237 , 7014 
 656 , 79 , 1056 
 591 , 205 , 2767 
 629 , 176 , 2660 
 33 , 16 , 2985 
 657 , 191 , 9542 
 592 , 230 , 1491 
 161 , 164 , 803 
 635 , 250 , 6720 
 137 , 165 ,  
 653 , 210 , 4629 
 675 , 105 , 6486 
 970 , 60 , 3006 
 257 , 177 , 3090 
 460 , 223 , 9004 
 510 , 163 , 8241 
 396 , 57 , 1089 
 906 , 5 , 6745 
 778 , 177 , 5295 
 514 , 266 , 7015 
 208 , 103 , 277 
 863 , 111 , 5572 
 485 , 106 , 5956 
 495 , 122 , 1107 
 990 , 47 , 1365 
 475 , 98 , 5184 
 755 , 278 , 8952 
 481 , 39 , 1377 
 209 , 215 , 5947 
 916 , 12 , 7310 
 241 , 149 , 8831 
 786 , 169 , 6833 
 767 , 245 , 906 
 50 , 216 , 9629 
 719 , 240 , 5673 
 431 , 249 , 9836 
 480 , 42 , 773 
 10 , 102 , 1289 
 859 , 188 , 3275 
 473 , 168 , 5884 
 853 , 156 , 9518 
 86 , 73 , 7860 
 985 , 183 , 9996 
 580 , 63 , 8659 
 634 , 189 , 9592 
 737 , 173 , 6917 
 744 , 158 , 640 
 661 , 20 , 6488 
 638 , 160 , 2091 
 605 , 118 , 3800 
 740 , 256 , 1742 
 325 , 206 , 6144 
 746 , 246 , 9722 
 942 , 155 , 5791 
 649 , 86 , 5790 
 405 , 126 , 5645 
 815 , 256 , 1057 
 930 , 83 , 9950 
 351 , 129 , 1402 
 392 , 201 , 7477 
 5 , 197 , 4033 
 263 , 192 , 8164 
 835 , 233 , 5544 
 119 , 239 , 3494 
 288 , 17 , 7889 
 801 , 42 , 7796 
 662 , 143 , 5579 
 663 , 128 , 3378 
 682 , 220 , 7417 
 52 , 257 , 9169 
 598 , 122 , 7467 
 198 , 239 , 9801 
 693 , 101 , 3470 
 700 , 9 , 9412 
 439 , 110 , 7497 
 287 , 31 , 2418 
 960 , 212 , 5576 
 990 , 44 , 7298 
 873 , 217 , 1515 
 697 , 157 , 4449 
 828 , 224 , 4543 
 546 , 258 , 2463 
 687 , 163 , 9287 
 531 , 97 , 2147 
 528 , 39 , 5568 
 955 , 226 , 2686 
 640 , 207 , 7112 
 989 , 91 , 5115 
 338 , 130 , 3838 
 623 , 115 , 28 
 533 , 277 , 8778 
 501 , 242 , 824 
 301 , 256 , 9888 
 899 , 270 , 5799 
 368 , 255 , 1850 
 162 , 248 , 1354 
 539 , 124 , 2315 
 171 , 228 , 6502 
 838 , 47 , 769 
 506 , 148 , 1796 
 840 , 31 ,  
 865 , 31 , 1337 
 716 , 84 , 7263 
 690 , 186 , 9072 
 277 , 280 , 2922 
 622 , 18 , 6333 
 579 , 106 , 1941 
 533 , 237 , 2674 
 591 , 45 , 309 
 650 , 56 , 8295 
 758 , 198 , 3372 
 553 , 212 , 68 
 903 , 150 , 3759 
 940 , 255 , 8434 
 537 , 261 , 6953 
 855 , 223 , 2933 
 328 , 30 , 1570 
 621 , 136 , 8877 
 502 , 200 , 3396 
 366 , 74 , 7926 
 246 , 119 , 5202 
 684 , 52 , 684 
 537 , 281 , 463 
 717 , 106 , 9540 
 822 , 264 , 7388 
 780 , 163 , 390 
 362 , 266 , 6643 
 217 , 114 , 9913 
 69 , 38 , 7672 
 335 , 146 , 7562 
 736 , 190 , 6143 
 253 , 267 , 103 
 887 , 281 , 9075 
 691 , 70 , 6528 
 816 , 127 , 9720 
 744 , 193 , 3112 
 627 , 174 , 7281 
 88 , 260 , 3392 
 109 , 101 , 6364 
 260 , 22 , 5815 
 851 , 121 , 3626 
 294 , 253 , 11 
 533 , 46 , 6803 
 749 , 75 , 6821 
 600 , 200 , 466 
 906 , 65 , 9960 
 789 , 93 , 5019 
 642 , 2 , 2390 
 584 , 10 , 2934 
 499 , 33 , 2865 
 374 , 219 , 279 
 584 , 271 , 2477 
 997 , 28 , 8919 
 821 , 256 , 8576 
 881 , 30 , 5567 
 282 , 262 , 1112 
 557 , 33 , 873 
 504 , 262 , 7723 
 770 , 205 , 1683 
 585 , 117 , 2532 
 542 , 35 , 9691 
 342 , 276 , 2029 
 849 , 200 , 5003 
 807 , 183 , 2747 
 517 , 149 , 2152 
 710 , 214 , 3268 
 793 , 215 , 994 
 789 , 80 , 7232 
 711 , 128 , 8715 
 526 , 68 , 3841 
 835 , 49 , 5653 
 288 , 53 , 8178 
 770 , 35 , 2512 
 548 , 178 , 7582 
 376 , 237 , 4299 
 411 , 149 , 5191 
 686 , 6 , 3881 
 755 , 206 , 3643 
 82 , 189 , 9073 
 380 , 200 , 7429 
 22 , 70 , 5372 
 435 , 265 , 4252 
 290 , 104 , 6978 
 593 , 6 , 4806 
 775 , 210 , 7282 
 748 , 203 , 3666 
 356 , 240 , 1184 
 861 , 26 , 498 
 296 , 40 , 960 
 929 , 149 , 8607 
 551 , 161 , 2238 
 719 , 195 , 9558 
 730 , 55 , 1709 
 347 , 268 , 3832 
 858 , 270 , 6124 
 150 , 128 , 1597 
 64 , 54 , 5009 
 404 , 147 , 4055 
 692 , 210 , 4669 
 645 , 270 , 7199 
 468 , 134 , 8966 
 402 , 13 , 7787 
 196 , 157 , 3675 
 997 , 225 , 9094 
 177 , 267 , 7213 
 61 , 166 , 2101 
 751 , 236 , 9965 
 589 , 133 , 1336 
 608 , 19 , 4277 
 772 , 164 , 376 
 918 , 256 , 7231 
 507 , 110 , 7230 
 9 , 74 , 8650 
 948 , 6 , 4255 
 879 , 47 , 7160 
 961 , 54 , 5439 
 520 , 172 , 5051 
 323 , 194 , 197 
 857 , 256 , 5466 
 339 , 229 , 8486 
 270 , 258 , 2083 
 681 , 189 , 495 
 589 , 41 , 6271 
 491 , 263 , 107 
 770 , 191 , 1602 
 58 , 137 , 6096 
 921 , 281 , 6469 
 714 , 51 , 8681 
 492 , 191 , 1458 
 83 , 109 , 2702 
 601 , 96 , 181 
 122 , 143 , 9827 
 778 , 280 , 8975 
 459 , 202 , 1874 
 699 , 66 , 8463 
 470 , 57 , 7585 
 311 , 109 , 576 
 656 , 162 , 7885 
 530 , 22 , 7594 
 696 , 45 , 5180 
 572 , 250 , 3702 
 227 , 107 , 9848 
 941 , 7 , 6222 
 203 , 160 , 583 
 764 , 176 , 1376 
 726 , 51 , 5009 
 660 , 122 , 907 
 406 , 50 , 7454 
 558 , 221 , 6673 
 947 , 217 , 685 
 483 , 240 , 6547 
 831 , 143 , 4812 
 901 , 174 , 8590 
 214 , 264 , 6183 
 71 , 13 , 5115 
 517 , 228 , 8470 
 983 , 256 , 1515 
 758 , 177 , 3568 
 925 , 35 , 7491 
 853 , 130 , 1116 
 804 , 168 , 5633 
 588 , 186 , 1284 
 879 , 225 , 9879 
 822 , 194 , 1574 
 306 , 68 , 195 
 935 , 113 , 7405 
 825 , 113 , 8256 
 916 , 155 , 6775 
 779 , 223 , 5792 
 642 , 273 , 9575 
 179 , 229 , 4862 
 295 , 10 , 7166 
 694 , 172 , 2604 
 738 , 212 , 285 
 615 , 263 , 4784 
 202 , 151 , 2235 
 928 , 183 , 4274 
 765 , 164 , 5688 
 194 , 87 , 8732 
 401 , 141 , 6594 
 772 , 16 , 5188 
 600 , 232 , 9015 
 892 , 114 , 2007 
 985 , 258 , 772 
 989 , 153 , 6156 
 847 , 236 , 5370 
 678 , 253 , 1236 
 632 , 17 , 2791 
 231 , 190 , 6760 
 788 , 122 , 9993 
 238 , 85 , 6069 
 249 , 215 , 7009 
 832 , 128 , 394 
 768 , 176 , 6477 
 955 , 161 , 9548 
 655 , 65 , 2418 
 774 , 165 , 9970 
 637 , 96 , 4647 
 316 , 92 , 388 
 314 , 64 , 3972 
 13 , 221 , 6753 
 5 , 250 , 4132 
 943 , 111 , 1662 
 217 , 231 , 7098 
 175 , 272 , 5823 
 771 , 230 , 9381 
 494 , 254 , 2208 
 797 , 246 , 8304 
 912 , 1 , 1398 
 618 , 145 , 2879 
 4 , 45 , 4196 
 717 , 92 , 5828 
 451 , 91 , 4836 
 909 , 178 , 897 
 626 , 115 , 5929 
 833 , 220 , 6618 
 963 , 72 , 9277 
 735 , 251 , 9107 
 252 , 42 , 5419 
 754 , 115 , 4825 
 996 , 143 , 6168 
 787 , 97 , 5464 
 30 , 248 , 15 
 903 , 101 , 5800 
 742 , 189 , 3505 
 109 , 14 , 7854 
 970 , 166 , 6772 
 887 , 280 , 6128 
 476 , 52 , 738 
 875 , 198 , 2366 
 964 , 270 , 2266 
 320 , 88 , 9628 
 806 , 73 , 5300 
 92 , 24 , 4760 
 721 , 203 , 9841 
 935 , 49 , 1056 
 11 , 122 , 7353 
 732 , 166 , 4910 
 686 , 269 , 4949 
 882 , 206 , 6775 
 716 , 266 ,  
 19 , 8 , 3162 
 445 , 16 , 2933 
 907 , 46 , 1392 
 170 , 78 , 3881 
 926 , 276 , 5797 
 237 , 125 , 241 
 36 , 233 , 2172 
 815 , 61 , 9498 
 998 , 225 , 548 
 855 , 276 , 2930 
 349 , 198 , 3141 
 296 , 55 , 862 
 838 , 260 , 9228 
 426 , 204 , 5563 
 111 , 125 , 7805 
 730 , 2 , 1289 
 189 , 10 , 4117 
 639 , 42 , 5862 
 146 , 259 , 3592 
 910 , 65 , 7970 
 846 , 258 , 2609 
 878 , 194 , 6081 
 43 , 87 , 7566 
 121 , 158 , 9033 
 867 , 241 , 612 
 534 , 20 ,  
 598 , 68 , 4568 
 309 , 258 , 528 
 372 , 66 , 76 
 790 , 98 , 1056 
 175 , 190 , 4872 
 946 , 265 , 9265 
 454 , 120 , 4367 
 972 , 133 , 4157 
 767 , 136 , 8645 
 284 , 81 , 1663 
 567 , 203 , 3234 
 129 , 24 , 4071 
 552 , 197 , 6134 
 16 , 172 , 2 
 492 , 216 , 3264 
 80 , 220 , 5681 
 67 , 111 , 7274 
 611 , 205 , 5579 
 616 , 72 , 7809 
 230 , 33 , 9225 
 62 , 96 , 1403 
 750 , 103 , 399 
 953 , 79 , 9738 
 789 , 47 , 6956 
 887 , 113 , 8552 
 286 , 124 , 6940 
 384 , 11 , 1490 
 135 , 141 , 1317 
 438 , 9 , 6979 
 848 , 97 , 4165 
 983 , 213 , 7082 
 488 , 171 , 5367 
 743 , 120 , 2360 
 21 , 256 , 3268 
 45 , 58 , 1228 
 920 , 259 , 9714 
 603 , 278 , 2096 
 450 , 127 , 8441 
 892 , 87 , 5676 
 146 , 216 , 3665 
 427 , 218 , 8775 
 890 , 127 , 6706 
 539 , 69 , 582 
 745 , 44 , 3899 
 316 , 83 , 4570 
 326 , 269 , 7218 
 494 , 129 , 7983 
 800 , 87 , 5860 
 221 , 132 , 328 
 797 , 38 , 2289 
 564 , 84 , 5335 
 95 , 165 , 501 
 723 , 87 , 9758 
 464 , 208 , 9808 
 674 , 207 , 9210 
 87 , 248 , 4168 
 295 , 180 , 791 
 973 , 20 , 3121 
 177 , 269 , 2505 
 769 , 66 , 7933 
 71 , 254 , 7774 
 920 , 262 , 3049 
 185 , 125 , 7178 
 553 , 39 , 4479 
 2 , 151 , 4581 
 273 , 32 , 7868 
 695 , 187 , 1711 
 344 , 224 , 2866 
 613 , 115 , 8775 
 431 , 241 , 3551 
 630 , 225 , 3585 
 969 , 267 , 8834 
 814 , 118 , 9904 
 342 , 140 , 4143 
 85 , 99 , 450 
 906 , 253 , 4698 
 138 , 35 , 9817 
 987 , 35 , 5838 
 610 , 247 , 2386 
 169 , 127 , 1333 
 965 , 279 , 8957 
 568 , 208 , 5631 
 913 , 10 , 989 
 423 , 254 , 4690 
 966 , 13 , 8830 
 40 , 48 , 6581 
 970 , 85 , 5610 
 608 , 196 , 2552 
 691 , 50 , 4059 
 482 , 93 , 7060 
 705 , 79 , 8923 
 266 , 259 , 8975 
 907 , 141 , 5936 
 904 , 22 , 7744 
 402 , 246 , 5891 
 15 , 240 , 5726 
 15 , 2 , 9528 
 60 , 30 , 6104 
 9 , 177 , 9318 
 455 , 52 , 6702 
 822 , 83 , 5507 
 803 , 188 , 5117 
 878 , 255 , 7085 
 677 , 174 , 6777 
 176 , 97 , 8704 
 837 , 101 , 6502 
 217 , 48 , 597 
 180 , 230 , 5614 
 144 , 110 , 9357 
 648 , 238 , 4511 
 930 , 214 , 4351 
 604 , 145 , 4953 
 874 , 56 , 735 
 16 , 143 , 1171 
 818 , 70 , 8976 
 108 , 46 , 2143 
 309 , 252 , 2059 
 818 , 155 , 2488 
 700 , 26 , 5650 
 947 , 104 , 8001 
 70 , 230 , 2257 
 239 , 274 , 9159 
 639 , 175 , 8807 
 528 , 23 , 1714 
 220 , 162 , 4629 
 544 , 249 , 4610 
 211 , 127 , 2898 
 86 , 97 , 2160 
 5 , 178 , 8253 
 874 , 142 , 4725 
 82 , 251 , 5170 
 782 , 5 , 3713 
 893 , 142 , 6520 
 612 , 196 , 5684 
 175 , 44 , 5827 
 657 , 92 , 3840 
 939 , 237 , 8547 
 626 , 119 , 4212 
 844 , 157 , 5986 
 219 , 196 , 2327 
 510 , 1 , 5983 
 432 , 138 , 9997 
 128 , 87 , 3196 
 11 , 95 , 9548 
 847 , 163 ,  
 756 , 218 , 2708 
 382 , 204 , 3969 
 354 , 282 , 8240 
 625 , 236 , 4764 
 944 , 200 , 8768 
 397 , 271 , 3748 
 484 , 131 , 3666 
 490 , 5 , 7039 
 97 , 73 , 454 
 496 , 105 , 1317 
 63 , 92 , 4445 
 216 , 13 , 6348 
 827 , 233 , 6310 
 378 , 13 , 5370 
 283 , 131 , 2148 
 834 , 257 , 4094 
 257 , 235 , 3604 
 936 , 53 , 8438 
 279 , 251 , 7361 
 316 , 270 , 4632 
 746 , 210 , 9341 
 660 , 4 , 638 
 465 , 144 , 8434 
 758 , 99 , 5051 
 922 , 262 , 5345 
 429 , 93 , 5136 
 55 , 134 , 3597 
 897 , 281 , 7848 
 932 , 114 , 6502 
 50 , 104 , 3322 
 76 , 92 , 2018 
 233 , 188 , 2261 
 932 , 80 , 5963 
 299 , 144 , 9259 
 862 , 228 , 9007 
 863 , 46 , 659 
 960 , 129 , 6370 
 554 , 145 , 8134 
 538 , 261 , 3392 
 645 , 154 , 4505 
 164 , 120 , 1059 
 471 , 1 , 8131 
 898 , 70 , 3259 
 852 , 91 , 5203 
 708 , 236 , 1239 
 766 , 79 , 9480 
 284 , 5 , 7530 
 787 , 107 , 3176 
 387 , 27 , 2063 
 708 , 222 , 1892 
 917 , 49 ,  
 729 , 86 , 8724 
 819 , 119 , 7545 
 367 , 108 , 2635 
 50 , 236 , 8564 
 931 , 215 , 206 
 858 , 60 , 2070 
 41 , 183 , 5535 
 137 , 257 , 3188 
 87 , 107 , 9419 
 663 , 138 , 3631 
 139 , 133 , 151 
 235 , 175 , 5819 
 248 , 252 , 537 
 288 , 13 , 7132 
 641 , 188 , 9300 
 171 , 216 ,  
 829 , 90 , 2183 
 29 , 69 , 385 
 807 , 85 , 7052 
 255 , 129 , 6364 
 77 , 91 , 1489 
 590 , 76 , 7724 
 715 , 98 , 5470 
 499 , 151 , 5046 
 963 , 209 , 2856 
 513 , 218 , 3573 
 195 , 53 , 1209 
 962 , 147 , 7379 
 569 , 184 , 3231 
 687 , 89 , 3812 
 624 , 28 , 5866 
 859 , 255 , 7607 
 901 , 175 , 420 
 307 , 55 , 5784 
 556 , 7 , 4610 
 926 , 69 , 4598 
 393 , 256 , 4473 
 989 , 191 , 9627 
 275 , 14 , 7399 
 103 , 270 , 9052 
 321 , 229 , 6936 
 66 , 171 , 5125 
 316 , 154 , 3182 
 829 , 17 , 8716 
 296 , 271 , 9761 
 839 , 110 , 4353 
 178 , 101 , 5241 
 778 , 78 , 7594 
 769 , 49 , 6127 
 680 , 146 , 5903 
 720 , 198 , 9056 
 181 , 38 , 9094 
 27 , 225 , 478 
 911 , 94 , 6812 
 264 , 242 , 574 
 36 , 10 , 4169 
 225 , 22 , 3253 
 201 , 241 , 2499 
 178 , 27 , 9779 
 997 , 281 , 4991 
 292 , 8 , 8998 
 574 , 37 , 4692 
 977 , 74 , 2303 
 165 , 19 , 9377 
 515 , 111 , 3553 
 256 , 162 , 6025 
 787 , 283 , 9731 
 116 , 198 , 34 
 292 , 6 , 5927 
 269 , 119 , 2534 
 74 , 244 , 4826 
 469 , 183 , 2557 
 957 , 56 , 2986 
 97 , 99 , 8000 
 698 , 184 , 9429 
 99 , 203 , 6364 
 149 , 205 , 4542 
 259 , 81 , 6755 
 216 , 163 , 5285 
 913 , 100 , 8503 
 426 , 117 , 8333 
 124 , 258 , 3616 
 206 , 99 , 1251 
 379 , 38 , 7328 
 672 , 174 , 4757 
 550 , 273 , 6772 
 919 , 30 , 7129 
 466 , 82 , 3609 
 259 , 97 , 5209 
 387 , 280 , 441 
 714 , 48 , 1345 
 546 , 15 , 1973 
 356 , 164 , 9848 
 636 , 16 , 2408 
 111 , 262 , 54 
 86 , 192 , 2244 
 350 , 98 , 2821 
 882 , 136 , 3806 
 136 , 190 , 5162 
 410 , 109 , 3736 
 373 , 110 , 4623 
 212 , 187 , 5206 
 150 , 72 , 1666 
 185 , 213 , 3593 
 26 , 185 , 1077 
 107 , 16 , 6499 
 890 , 266 , 6108 
 258 , 127 , 2479 
 659 , 193 , 7384 
 849 , 39 , 4211 
 357 , 89 , 9628 
 199 , 224 , 6499 
 375 , 78 , 7214 
 864 , 211 , 1276 
 974 , 164 , 6659 
 550 , 33 , 5382 
 796 , 222 , 3440 
 354 , 36 , 4975 
 933 , 128 , 4619 
 691 , 121 , 6782 
 660 , 133 , 8896 
 44 , 202 , 6121 
 519 , 102 , 4826 
 838 , 9 , 5486 
 107 , 72 , 1189 
 984 , 230 , 2852 
 292 , 19 , 2709 
 586 , 40 , 577 
 684 , 120 , 7945 
 929 , 275 , 7184 
 278 , 106 , 3543 
 319 , 70 , 735 
 254 , 175 , 1593 
 117 , 55 , 1549 
 929 , 274 , 3880 
 904 , 214 , 3126 
 429 , 186 , 1949 
 796 , 169 , 7659 
 697 , 136 , 6251 
 129 , 159 , 8259 
 540 , 7 , 663 
 464 , 186 , 4650 
 981 , 172 , 6226 
 166 , 58 , 998 
 826 , 192 , 813 
 707 , 107 , 4846 
 646 , 220 , 4760 
 331 , 236 , 8572 
 425 , 136 , 5750 
 378 , 230 , 4673 
 192 , 254 , 8804 
 142 , 62 , 7846 
 718 , 8 , 9187 
 363 , 69 , 8381 
 902 , 260 , 4840 
 79 , 191 , 8502 
 328 , 86 , 379 
 783 , 63 , 6180 
 159 , 142 , 2404 
 609 , 239 , 8225 
 92 , 280 , 3789 
 577 , 227 , 5530 
 362 , 7 , 4534 
 578 , 202 , 199 
 843 , 217 , 668 
 574 , 20 , 8892 
 220 , 50 , 4906 
 459 , 24 , 5665 
 706 , 221 , 7397 
 112 , 233 , 3532 
 412 , 130 , 3432 
 294 , 53 , 5782 
 586 , 184 , 8725 
 51 , 253 , 6361 
 366 , 114 , 6118 
 453 , 230 , 4246 
 866 , 31 , 9896 
 266 , 44 , 3828 
 374 , 101 , 4673 
 512 , 249 , 6343 
 122 , 10 , 8093 
 999 , 66 , 4138 
 969 , 187 , 4827 
 942 , 174 , 3271 
 583 , 21 , 8380 
 234 , 45 , 5697 
 479 , 62 , 1549 
 473 , 107 , 3212 
 109 , 78 , 6710 
 232 , 83 , 5378 
 823 , 129 , 2747 
 861 , 123 , 5769 
 358 , 28 , 5254 
 464 , 180 , 8027 
 681 , 162 , 4470 
 602 , 64 , 5133 
 188 , 180 , 115 
 515 , 254 , 6026 
 48 , 124 , 330 
 145 , 173 , 1922 
 471 , 58 , 9941 
 757 , 197 , 9096 
 433 , 16 , 1175 
 587 , 186 , 2218 
 237 , 101 , 1241 
 573 , 201 , 3022 
 393 , 162 , 9122 
 308 , 38 , 2825 
 497 , 238 , 2263 
 240 , 31 , 593 
 493 , 161 , 8606 
 830 , 42 , 6552 
 817 , 246 , 1507 
 783 , 177 , 6062 
 252 , 230 , 131 
 463 , 214 , 9651 
 987 , 40 , 703 
 408 , 117 , 1263 
 314 , 181 , 1819 
 527 , 172 , 4971 
 414 , 242 , 7342 
 340 , 226 , 1693 
 503 , 230 , 8955 
 424 , 138 , 2018 
 995 , 105 , 784 
 944 , 7 , 7664 
 250 , 26 , 527 
 298 , 4 , 697 
 535 , 92 , 1891 
 683 , 51 , 984 
 447 , 50 , 4131 
 333 , 60 , 3870 
 278 , 203 , 3498 
 38 , 212 , 2750 
 483 , 191 , 6402 
 416 , 97 , 8998 
 10 , 51 , 2962 
 182 , 1 , 2609 
 37 , 74 , 2030 
 420 , 104 , 5358 
 102 , 166 , 6576 
 143 , 24 , 8724 
 418 , 152 , 949 
 979 , 47 , 6116 
 152 , 206 , 6772 
 576 , 88 , 6196 
 538 , 161 , 4261 
